;Driver;DriverNumber;LapTime;Stint;IsPersonalBest;Compound;TyreLife;FreshTyre;Team;TrackStatus;Position;Year;EventName
17;GAS;10;0 days 00:01:30.036000;1.0;False;MEDIUM;18.0;True;Red Bull Racing;1;8.0;2019;Australian Grand Prix
18;GAS;10;0 days 00:01:29.250000;1.0;True;MEDIUM;19.0;True;Red Bull Racing;1;8.0;2019;Australian Grand Prix
19;GAS;10;0 days 00:01:29.474000;1.0;False;MEDIUM;20.0;True;Red Bull Racing;1;8.0;2019;Australian Grand Prix
20;GAS;10;0 days 00:01:29.155000;1.0;True;MEDIUM;21.0;True;Red Bull Racing;1;8.0;2019;Australian Grand Prix
21;GAS;10;0 days 00:01:29.675000;1.0;False;MEDIUM;22.0;True;Red Bull Racing;1;8.0;2019;Australian Grand Prix
22;GAS;10;0 days 00:01:29.645000;1.0;False;MEDIUM;23.0;True;Red Bull Racing;1;8.0;2019;Australian Grand Prix
23;GAS;10;0 days 00:01:29.354000;1.0;False;MEDIUM;24.0;True;Red Bull Racing;1;8.0;2019;Australian Grand Prix
24;GAS;10;0 days 00:01:29.272000;1.0;False;MEDIUM;25.0;True;Red Bull Racing;1;8.0;2019;Australian Grand Prix
25;GAS;10;0 days 00:01:28.985000;1.0;True;MEDIUM;26.0;True;Red Bull Racing;1;7.0;2019;Australian Grand Prix
26;GAS;10;0 days 00:01:28.412000;1.0;True;MEDIUM;27.0;True;Red Bull Racing;1;6.0;2019;Australian Grand Prix
27;GAS;10;0 days 00:01:28.451000;1.0;False;MEDIUM;28.0;True;Red Bull Racing;1;6.0;2019;Australian Grand Prix
28;GAS;10;0 days 00:01:28.713000;1.0;False;MEDIUM;29.0;True;Red Bull Racing;1;6.0;2019;Australian Grand Prix
29;GAS;10;0 days 00:01:28.627000;1.0;False;MEDIUM;30.0;True;Red Bull Racing;1;6.0;2019;Australian Grand Prix
30;GAS;10;0 days 00:01:28.966000;1.0;False;MEDIUM;31.0;True;Red Bull Racing;2;6.0;2019;Australian Grand Prix
31;GAS;10;0 days 00:01:28.825000;1.0;False;MEDIUM;32.0;True;Red Bull Racing;1;6.0;2019;Australian Grand Prix
32;GAS;10;0 days 00:01:29.207000;1.0;False;MEDIUM;33.0;True;Red Bull Racing;1;6.0;2019;Australian Grand Prix
33;GAS;10;0 days 00:01:28.974000;1.0;False;MEDIUM;34.0;True;Red Bull Racing;1;6.0;2019;Australian Grand Prix
34;GAS;10;0 days 00:01:29.590000;1.0;False;MEDIUM;35.0;True;Red Bull Racing;1;6.0;2019;Australian Grand Prix
35;GAS;10;0 days 00:01:29.661000;1.0;False;MEDIUM;36.0;True;Red Bull Racing;1;6.0;2019;Australian Grand Prix
36;GAS;10;0 days 00:01:47.175000;1.0;False;MEDIUM;37.0;True;Red Bull Racing;1;10.0;2019;Australian Grand Prix
37;GAS;10;0 days 00:01:34.151000;2.0;False;SOFT;1.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
38;GAS;10;0 days 00:01:27.229000;2.0;True;SOFT;2.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
39;GAS;10;0 days 00:01:27.566000;2.0;False;SOFT;3.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
40;GAS;10;0 days 00:01:27.915000;2.0;False;SOFT;4.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
41;GAS;10;0 days 00:01:29.405000;2.0;False;SOFT;5.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
42;GAS;10;0 days 00:01:28.219000;2.0;False;SOFT;6.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
43;GAS;10;0 days 00:01:27.654000;2.0;False;SOFT;7.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
44;GAS;10;0 days 00:01:27.828000;2.0;False;SOFT;8.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
45;GAS;10;0 days 00:01:27.861000;2.0;False;SOFT;9.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
46;GAS;10;0 days 00:01:28.231000;2.0;False;SOFT;10.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
47;GAS;10;0 days 00:01:28.612000;2.0;False;SOFT;11.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
48;GAS;10;0 days 00:01:28.451000;2.0;False;SOFT;12.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
49;GAS;10;0 days 00:01:31.355000;2.0;False;SOFT;13.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
50;GAS;10;0 days 00:01:28.957000;2.0;False;SOFT;14.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
51;GAS;10;0 days 00:01:28.745000;2.0;False;SOFT;15.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
52;GAS;10;0 days 00:01:28.224000;2.0;False;SOFT;16.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
53;GAS;10;0 days 00:01:27.981000;2.0;False;SOFT;17.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
54;GAS;10;0 days 00:01:28.544000;2.0;False;SOFT;18.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
55;GAS;10;0 days 00:01:29.108000;2.0;False;SOFT;19.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
56;GAS;10;0 days 00:01:28.874000;2.0;False;SOFT;20.0;True;Red Bull Racing;1;11.0;2019;Australian Grand Prix
57;PER;11;0 days 00:01:42.296000;1.0;False;SOFT;4.0;False;Racing Point;2;12.0;2019;Australian Grand Prix
58;PER;11;0 days 00:01:31.970000;1.0;True;SOFT;5.0;False;Racing Point;1;12.0;2019;Australian Grand Prix
59;PER;11;0 days 00:01:31.356000;1.0;True;SOFT;6.0;False;Racing Point;1;12.0;2019;Australian Grand Prix
60;PER;11;0 days 00:01:31.743000;1.0;False;SOFT;7.0;False;Racing Point;1;12.0;2019;Australian Grand Prix
61;PER;11;0 days 00:01:31.400000;1.0;False;SOFT;8.0;False;Racing Point;1;12.0;2019;Australian Grand Prix
62;PER;11;0 days 00:01:31.175000;1.0;True;SOFT;9.0;False;Racing Point;1;12.0;2019;Australian Grand Prix
63;PER;11;0 days 00:01:31.143000;1.0;True;SOFT;10.0;False;Racing Point;1;12.0;2019;Australian Grand Prix
64;PER;11;0 days 00:01:31.075000;1.0;True;SOFT;11.0;False;Racing Point;1;12.0;2019;Australian Grand Prix
65;PER;11;0 days 00:01:31.058000;1.0;True;SOFT;12.0;False;Racing Point;1;12.0;2019;Australian Grand Prix
66;PER;11;0 days 00:01:30.945000;1.0;True;SOFT;13.0;False;Racing Point;1;12.0;2019;Australian Grand Prix
67;PER;11;0 days 00:01:30.850000;1.0;True;SOFT;14.0;False;Racing Point;1;12.0;2019;Australian Grand Prix
68;PER;11;0 days 00:01:31.103000;1.0;False;SOFT;15.0;False;Racing Point;1;11.0;2019;Australian Grand Prix
69;PER;11;0 days 00:01:50.063000;1.0;False;SOFT;16.0;False;Racing Point;1;16.0;2019;Australian Grand Prix
70;PER;11;0 days 00:01:34.939000;2.0;False;HARD;1.0;True;Racing Point;1;17.0;2019;Australian Grand Prix
71;PER;11;0 days 00:01:29.916000;2.0;True;HARD;2.0;True;Racing Point;1;16.0;2019;Australian Grand Prix
72;PER;11;0 days 00:01:29.675000;2.0;True;HARD;3.0;True;Racing Point;1;16.0;2019;Australian Grand Prix
73;PER;11;0 days 00:01:30.215000;2.0;False;HARD;4.0;True;Racing Point;1;16.0;2019;Australian Grand Prix
74;PER;11;0 days 00:01:29.801000;2.0;False;HARD;5.0;True;Racing Point;1;16.0;2019;Australian Grand Prix
75;PER;11;0 days 00:01:29.935000;2.0;False;HARD;6.0;True;Racing Point;1;16.0;2019;Australian Grand Prix
76;PER;11;0 days 00:01:30.020000;2.0;False;HARD;7.0;True;Racing Point;1;16.0;2019;Australian Grand Prix
77;PER;11;0 days 00:01:29.481000;2.0;True;HARD;8.0;True;Racing Point;1;16.0;2019;Australian Grand Prix
78;PER;11;0 days 00:01:30.554000;2.0;False;HARD;9.0;True;Racing Point;1;16.0;2019;Australian Grand Prix
79;PER;11;0 days 00:01:30.759000;2.0;False;HARD;10.0;True;Racing Point;1;16.0;2019;Australian Grand Prix
80;PER;11;0 days 00:01:30.364000;2.0;False;HARD;11.0;True;Racing Point;1;16.0;2019;Australian Grand Prix
81;PER;11;0 days 00:01:30.696000;2.0;False;HARD;12.0;True;Racing Point;1;16.0;2019;Australian Grand Prix
82;PER;11;0 days 00:01:31.849000;2.0;False;HARD;13.0;True;Racing Point;1;15.0;2019;Australian Grand Prix
83;PER;11;0 days 00:01:29.691000;2.0;False;HARD;14.0;True;Racing Point;1;14.0;2019;Australian Grand Prix
84;PER;11;0 days 00:01:29.365000;2.0;True;HARD;15.0;True;Racing Point;1;14.0;2019;Australian Grand Prix
85;PER;11;0 days 00:01:29.835000;2.0;False;HARD;16.0;True;Racing Point;1;14.0;2019;Australian Grand Prix
86;PER;11;0 days 00:01:29.609000;2.0;False;HARD;17.0;True;Racing Point;2;13.0;2019;Australian Grand Prix
87;PER;11;0 days 00:01:29.686000;2.0;False;HARD;18.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
88;PER;11;0 days 00:01:29.037000;2.0;True;HARD;19.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
89;PER;11;0 days 00:01:29.162000;2.0;False;HARD;20.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
90;PER;11;0 days 00:01:29.016000;2.0;True;HARD;21.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
91;PER;11;0 days 00:01:29.381000;2.0;False;HARD;22.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
92;PER;11;0 days 00:01:28.808000;2.0;True;HARD;23.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
93;PER;11;0 days 00:01:29.264000;2.0;False;HARD;24.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
94;PER;11;0 days 00:01:31.415000;2.0;False;HARD;25.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
95;PER;11;0 days 00:01:29.176000;2.0;False;HARD;26.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
96;PER;11;0 days 00:01:28.732000;2.0;True;HARD;27.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
97;PER;11;0 days 00:01:28.485000;2.0;True;HARD;28.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
98;PER;11;0 days 00:01:28.688000;2.0;False;HARD;29.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
99;PER;11;0 days 00:01:28.664000;2.0;False;HARD;30.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
100;PER;11;0 days 00:01:28.939000;2.0;False;HARD;31.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
101;PER;11;0 days 00:01:28.738000;2.0;False;HARD;32.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
102;PER;11;0 days 00:01:28.834000;2.0;False;HARD;33.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
103;PER;11;0 days 00:01:29.781000;2.0;False;HARD;34.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
104;PER;11;0 days 00:01:28.928000;2.0;False;HARD;35.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
105;PER;11;0 days 00:01:29.246000;2.0;False;HARD;36.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
106;PER;11;0 days 00:01:30.191000;2.0;False;HARD;37.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
107;PER;11;0 days 00:01:32.162000;2.0;False;HARD;38.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
108;PER;11;0 days 00:01:31.980000;2.0;False;HARD;39.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
109;PER;11;0 days 00:01:30.966000;2.0;False;HARD;40.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
110;PER;11;0 days 00:01:30.950000;2.0;False;HARD;41.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
111;PER;11;0 days 00:01:30.797000;2.0;False;HARD;42.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
112;PER;11;0 days 00:01:30.821000;2.0;False;HARD;43.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
113;PER;11;0 days 00:01:31.061000;2.0;False;HARD;44.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
114;LEC;16;0 days 00:01:37.042000;1.0;False;SOFT;4.0;False;Ferrari;2;5.0;2019;Australian Grand Prix
115;LEC;16;0 days 00:01:30.636000;1.0;True;SOFT;5.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
116;LEC;16;0 days 00:01:30.033000;1.0;True;SOFT;6.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
117;LEC;16;0 days 00:01:29.387000;1.0;True;SOFT;7.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
118;LEC;16;0 days 00:01:29.579000;1.0;False;SOFT;8.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
119;LEC;16;0 days 00:01:30.124000;1.0;False;SOFT;9.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
120;LEC;16;0 days 00:01:30.006000;1.0;False;SOFT;10.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
121;LEC;16;0 days 00:01:29.708000;1.0;False;SOFT;11.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
122;LEC;16;0 days 00:01:32.630000;1.0;False;SOFT;12.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
123;LEC;16;0 days 00:01:29.905000;1.0;False;SOFT;13.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
124;LEC;16;0 days 00:01:29.912000;1.0;False;SOFT;14.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
125;LEC;16;0 days 00:01:29.828000;1.0;False;SOFT;15.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
126;LEC;16;0 days 00:01:29.282000;1.0;True;SOFT;16.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
127;LEC;16;0 days 00:01:29.390000;1.0;False;SOFT;17.0;False;Ferrari;1;4.0;2019;Australian Grand Prix
128;LEC;16;0 days 00:01:29.495000;1.0;False;SOFT;18.0;False;Ferrari;1;3.0;2019;Australian Grand Prix
129;LEC;16;0 days 00:01:29.099000;1.0;True;SOFT;19.0;False;Ferrari;1;3.0;2019;Australian Grand Prix
130;LEC;16;0 days 00:01:29.339000;1.0;False;SOFT;20.0;False;Ferrari;1;3.0;2019;Australian Grand Prix
131;LEC;16;0 days 00:01:28.991000;1.0;True;SOFT;21.0;False;Ferrari;1;3.0;2019;Australian Grand Prix
132;LEC;16;0 days 00:01:28.926000;1.0;True;SOFT;22.0;False;Ferrari;1;3.0;2019;Australian Grand Prix
133;LEC;16;0 days 00:01:28.733000;1.0;True;SOFT;23.0;False;Ferrari;1;3.0;2019;Australian Grand Prix
134;LEC;16;0 days 00:01:28.833000;1.0;False;SOFT;24.0;False;Ferrari;1;3.0;2019;Australian Grand Prix
135;LEC;16;0 days 00:01:28.905000;1.0;False;SOFT;25.0;False;Ferrari;1;3.0;2019;Australian Grand Prix
136;LEC;16;0 days 00:01:28.921000;1.0;False;SOFT;26.0;False;Ferrari;1;3.0;2019;Australian Grand Prix
137;LEC;16;0 days 00:01:29.335000;1.0;False;SOFT;27.0;False;Ferrari;1;3.0;2019;Australian Grand Prix
138;LEC;16;0 days 00:01:29.205000;1.0;False;SOFT;28.0;False;Ferrari;1;2.0;2019;Australian Grand Prix
139;LEC;16;0 days 00:01:29.014000;1.0;False;SOFT;29.0;False;Ferrari;1;2.0;2019;Australian Grand Prix
140;LEC;16;0 days 00:01:29.275000;1.0;False;SOFT;30.0;False;Ferrari;1;2.0;2019;Australian Grand Prix
141;LEC;16;0 days 00:01:47.729000;1.0;False;SOFT;31.0;False;Ferrari;1;5.0;2019;Australian Grand Prix
142;LEC;16;0 days 00:01:33.404000;2.0;False;HARD;1.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
143;LEC;16;0 days 00:01:27.240000;2.0;True;HARD;2.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
144;LEC;16;0 days 00:01:27.775000;2.0;False;HARD;3.0;True;Ferrari;2;5.0;2019;Australian Grand Prix
145;LEC;16;0 days 00:01:27.752000;2.0;False;HARD;4.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
146;LEC;16;0 days 00:01:28.113000;2.0;False;HARD;5.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
147;LEC;16;0 days 00:01:28.115000;2.0;False;HARD;6.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
148;LEC;16;0 days 00:01:28.319000;2.0;False;HARD;7.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
149;LEC;16;0 days 00:01:27.701000;2.0;False;HARD;8.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
150;LEC;16;0 days 00:01:28.044000;2.0;False;HARD;9.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
151;LEC;16;0 days 00:01:27.992000;2.0;False;HARD;10.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
152;LEC;16;0 days 00:01:27.942000;2.0;False;HARD;11.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
153;LEC;16;0 days 00:01:27.728000;2.0;False;HARD;12.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
154;LEC;16;0 days 00:01:27.576000;2.0;False;HARD;13.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
155;LEC;16;0 days 00:01:27.609000;2.0;False;HARD;14.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
156;LEC;16;0 days 00:01:27.550000;2.0;False;HARD;15.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
157;LEC;16;0 days 00:01:27.619000;2.0;False;HARD;16.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
158;LEC;16;0 days 00:01:27.435000;2.0;False;HARD;17.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
159;LEC;16;0 days 00:01:27.529000;2.0;False;HARD;18.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
160;LEC;16;0 days 00:01:27.326000;2.0;False;HARD;19.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
161;LEC;16;0 days 00:01:27.359000;2.0;False;HARD;20.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
162;LEC;16;0 days 00:01:28.090000;2.0;False;HARD;21.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
163;LEC;16;0 days 00:01:27.824000;2.0;False;HARD;22.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
164;LEC;16;0 days 00:01:30.151000;2.0;False;HARD;23.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
165;LEC;16;0 days 00:01:28.283000;2.0;False;HARD;24.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
166;LEC;16;0 days 00:01:30.058000;2.0;False;HARD;25.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
167;LEC;16;0 days 00:01:30.153000;2.0;False;HARD;26.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
168;LEC;16;0 days 00:01:30.138000;2.0;False;HARD;27.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
169;LEC;16;0 days 00:01:29.908000;2.0;False;HARD;28.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
170;LEC;16;0 days 00:01:30.634000;2.0;False;HARD;29.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
171;LEC;16;0 days 00:01:26.926000;2.0;True;HARD;30.0;True;Ferrari;1;5.0;2019;Australian Grand Prix
172;STR;18;0 days 00:01:42.777000;1.0;False;MEDIUM;1.0;True;Racing Point;2;13.0;2019;Australian Grand Prix
173;STR;18;0 days 00:01:32.014000;1.0;True;MEDIUM;2.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
174;STR;18;0 days 00:01:31.558000;1.0;True;MEDIUM;3.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
175;STR;18;0 days 00:01:31.612000;1.0;False;MEDIUM;4.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
176;STR;18;0 days 00:01:31.545000;1.0;True;MEDIUM;5.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
177;STR;18;0 days 00:01:31.104000;1.0;True;MEDIUM;6.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
178;STR;18;0 days 00:01:31.301000;1.0;False;MEDIUM;7.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
179;STR;18;0 days 00:01:31.318000;1.0;False;MEDIUM;8.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
180;STR;18;0 days 00:01:31.113000;1.0;False;MEDIUM;9.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
181;STR;18;0 days 00:01:30.976000;1.0;True;MEDIUM;10.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
182;STR;18;0 days 00:01:30.767000;1.0;True;MEDIUM;11.0;True;Racing Point;1;13.0;2019;Australian Grand Prix
183;STR;18;0 days 00:01:31.081000;1.0;False;MEDIUM;12.0;True;Racing Point;1;12.0;2019;Australian Grand Prix
184;STR;18;0 days 00:01:30.808000;1.0;False;MEDIUM;13.0;True;Racing Point;1;10.0;2019;Australian Grand Prix
185;STR;18;0 days 00:01:30.138000;1.0;True;MEDIUM;14.0;True;Racing Point;1;8.0;2019;Australian Grand Prix
186;STR;18;0 days 00:01:30.077000;1.0;True;MEDIUM;15.0;True;Racing Point;1;6.0;2019;Australian Grand Prix
187;STR;18;0 days 00:01:29.590000;1.0;True;MEDIUM;16.0;True;Racing Point;1;6.0;2019;Australian Grand Prix
188;STR;18;0 days 00:01:29.716000;1.0;False;MEDIUM;17.0;True;Racing Point;1;6.0;2019;Australian Grand Prix
189;STR;18;0 days 00:01:29.565000;1.0;True;MEDIUM;18.0;True;Racing Point;1;6.0;2019;Australian Grand Prix
190;STR;18;0 days 00:01:29.316000;1.0;True;MEDIUM;19.0;True;Racing Point;1;6.0;2019;Australian Grand Prix
191;STR;18;0 days 00:01:29.234000;1.0;True;MEDIUM;20.0;True;Racing Point;1;6.0;2019;Australian Grand Prix
192;STR;18;0 days 00:01:29.231000;1.0;True;MEDIUM;21.0;True;Racing Point;1;6.0;2019;Australian Grand Prix
193;STR;18;0 days 00:01:29.290000;1.0;False;MEDIUM;22.0;True;Racing Point;1;6.0;2019;Australian Grand Prix
194;STR;18;0 days 00:01:29.294000;1.0;False;MEDIUM;23.0;True;Racing Point;1;6.0;2019;Australian Grand Prix
195;STR;18;0 days 00:01:29.130000;1.0;True;MEDIUM;24.0;True;Racing Point;1;6.0;2019;Australian Grand Prix
196;STR;18;0 days 00:01:29.601000;1.0;False;MEDIUM;25.0;True;Racing Point;1;6.0;2019;Australian Grand Prix
197;STR;18;0 days 00:01:29.175000;1.0;False;MEDIUM;26.0;True;Racing Point;1;6.0;2019;Australian Grand Prix
198;STR;18;0 days 00:01:47.488000;1.0;False;MEDIUM;27.0;True;Racing Point;1;10.0;2019;Australian Grand Prix
199;STR;18;0 days 00:01:34;2.0;False;HARD;1.0;True;Racing Point;1;10.0;2019;Australian Grand Prix
200;STR;18;0 days 00:01:27.568000;2.0;True;HARD;2.0;True;Racing Point;1;10.0;2019;Australian Grand Prix
201;STR;18;0 days 00:01:28.019000;2.0;False;HARD;3.0;True;Racing Point;1;10.0;2019;Australian Grand Prix
202;STR;18;0 days 00:01:28.250000;2.0;False;HARD;4.0;True;Racing Point;2;10.0;2019;Australian Grand Prix
203;STR;18;0 days 00:01:28.599000;2.0;False;HARD;5.0;True;Racing Point;1;10.0;2019;Australian Grand Prix
204;STR;18;0 days 00:01:28.863000;2.0;False;HARD;6.0;True;Racing Point;1;10.0;2019;Australian Grand Prix
205;STR;18;0 days 00:01:28.830000;2.0;False;HARD;7.0;True;Racing Point;1;10.0;2019;Australian Grand Prix
206;STR;18;0 days 00:01:28.871000;2.0;False;HARD;8.0;True;Racing Point;1;10.0;2019;Australian Grand Prix
207;STR;18;0 days 00:01:28.674000;2.0;False;HARD;9.0;True;Racing Point;1;10.0;2019;Australian Grand Prix
208;STR;18;0 days 00:01:29.276000;2.0;False;HARD;10.0;True;Racing Point;1;9.0;2019;Australian Grand Prix
209;STR;18;0 days 00:01:28.908000;2.0;False;HARD;11.0;True;Racing Point;1;9.0;2019;Australian Grand Prix
210;STR;18;0 days 00:01:28.700000;2.0;False;HARD;12.0;True;Racing Point;1;9.0;2019;Australian Grand Prix
211;STR;18;0 days 00:01:28.784000;2.0;False;HARD;13.0;True;Racing Point;1;9.0;2019;Australian Grand Prix
212;STR;18;0 days 00:01:28.652000;2.0;False;HARD;14.0;True;Racing Point;1;9.0;2019;Australian Grand Prix
213;STR;18;0 days 00:01:28.477000;2.0;False;HARD;15.0;True;Racing Point;1;9.0;2019;Australian Grand Prix
214;STR;18;0 days 00:01:28.421000;2.0;False;HARD;16.0;True;Racing Point;1;9.0;2019;Australian Grand Prix
215;STR;18;0 days 00:01:28.563000;2.0;False;HARD;17.0;True;Racing Point;1;9.0;2019;Australian Grand Prix
216;STR;18;0 days 00:01:28.390000;2.0;False;HARD;18.0;True;Racing Point;1;9.0;2019;Australian Grand Prix
217;STR;18;0 days 00:01:28.377000;2.0;False;HARD;19.0;True;Racing Point;1;9.0;2019;Australian Grand Prix
