;Driver;DriverNumber;LapTime;Stint;IsPersonalBest;Compound;TyreLife;FreshTyre;Team;TrackStatus;Position;Year;EventName
17;PER;11;0 days 00:01:31.372000;1.0;True;ULTRASOFT;3.0;True;Force India;1;12.0;2018;Australian Grand Prix
18;PER;11;0 days 00:01:31.160000;1.0;True;ULTRASOFT;4.0;True;Force India;2;12.0;2018;Australian Grand Prix
19;PER;11;0 days 00:01:31.558000;1.0;False;ULTRASOFT;5.0;True;Force India;2;12.0;2018;Australian Grand Prix
20;PER;11;0 days 00:01:31.838000;1.0;False;ULTRASOFT;6.0;True;Force India;2;12.0;2018;Australian Grand Prix
21;PER;11;0 days 00:01:30.922000;1.0;True;ULTRASOFT;7.0;True;Force India;1;12.0;2018;Australian Grand Prix
22;PER;11;0 days 00:01:30.859000;1.0;True;ULTRASOFT;8.0;True;Force India;2;12.0;2018;Australian Grand Prix
23;PER;11;0 days 00:01:30.922000;1.0;False;ULTRASOFT;9.0;True;Force India;1;12.0;2018;Australian Grand Prix
24;PER;11;0 days 00:01:30.419000;1.0;True;ULTRASOFT;10.0;True;Force India;1;12.0;2018;Australian Grand Prix
25;PER;11;0 days 00:01:30.876000;1.0;False;ULTRASOFT;11.0;True;Force India;1;12.0;2018;Australian Grand Prix
26;PER;11;0 days 00:01:30.560000;1.0;False;ULTRASOFT;12.0;True;Force India;1;12.0;2018;Australian Grand Prix
27;PER;11;0 days 00:01:30.553000;1.0;False;ULTRASOFT;13.0;True;Force India;1;12.0;2018;Australian Grand Prix
28;PER;11;0 days 00:01:30.511000;1.0;False;ULTRASOFT;14.0;True;Force India;1;12.0;2018;Australian Grand Prix
29;PER;11;0 days 00:01:30.412000;1.0;True;ULTRASOFT;15.0;True;Force India;1;12.0;2018;Australian Grand Prix
30;PER;11;0 days 00:01:30.380000;1.0;True;ULTRASOFT;16.0;True;Force India;1;12.0;2018;Australian Grand Prix
31;PER;11;0 days 00:01:30.280000;1.0;True;ULTRASOFT;17.0;True;Force India;1;12.0;2018;Australian Grand Prix
32;PER;11;0 days 00:01:30.653000;1.0;False;ULTRASOFT;18.0;True;Force India;1;12.0;2018;Australian Grand Prix
33;PER;11;0 days 00:01:30.344000;1.0;False;ULTRASOFT;19.0;True;Force India;1;12.0;2018;Australian Grand Prix
34;PER;11;0 days 00:01:30.665000;1.0;False;ULTRASOFT;20.0;True;Force India;1;11.0;2018;Australian Grand Prix
35;PER;11;0 days 00:01:31.254000;1.0;False;ULTRASOFT;21.0;True;Force India;1;10.0;2018;Australian Grand Prix
36;PER;11;0 days 00:01:30.241000;1.0;True;ULTRASOFT;22.0;True;Force India;2;9.0;2018;Australian Grand Prix
37;PER;11;0 days 00:01:48.875000;1.0;False;ULTRASOFT;23.0;True;Force India;2;13.0;2018;Australian Grand Prix
38;PER;11;0 days 00:01:50.397000;2.0;False;SOFT;1.0;True;Force India;26;11.0;2018;Australian Grand Prix
39;PER;11;0 days 00:02:03.659000;2.0;False;SOFT;2.0;True;Force India;6;11.0;2018;Australian Grand Prix
40;PER;11;0 days 00:02:04.224000;2.0;False;SOFT;3.0;True;Force India;64;11.0;2018;Australian Grand Prix
41;PER;11;0 days 00:02:01.772000;2.0;False;SOFT;4.0;True;Force India;4;11.0;2018;Australian Grand Prix
42;PER;11;0 days 00:01:39.003000;2.0;False;SOFT;5.0;True;Force India;4;11.0;2018;Australian Grand Prix
43;PER;11;0 days 00:01:50.355000;2.0;False;SOFT;6.0;True;Force India;4;11.0;2018;Australian Grand Prix
44;PER;11;0 days 00:02:04.778000;2.0;False;SOFT;7.0;True;Force India;4;11.0;2018;Australian Grand Prix
45;PER;11;0 days 00:01:32.302000;2.0;False;SOFT;8.0;True;Force India;1;11.0;2018;Australian Grand Prix
46;PER;11;0 days 00:01:30.192000;2.0;True;SOFT;9.0;True;Force India;1;11.0;2018;Australian Grand Prix
47;PER;11;0 days 00:01:30.401000;2.0;False;SOFT;10.0;True;Force India;1;11.0;2018;Australian Grand Prix
48;PER;11;0 days 00:01:29.421000;2.0;True;SOFT;11.0;True;Force India;1;11.0;2018;Australian Grand Prix
49;PER;11;0 days 00:01:28.718000;2.0;True;SOFT;12.0;True;Force India;1;11.0;2018;Australian Grand Prix
50;PER;11;0 days 00:01:29.125000;2.0;False;SOFT;13.0;True;Force India;1;11.0;2018;Australian Grand Prix
51;PER;11;0 days 00:01:28.509000;2.0;True;SOFT;14.0;True;Force India;1;11.0;2018;Australian Grand Prix
52;PER;11;0 days 00:01:28.353000;2.0;True;SOFT;15.0;True;Force India;1;11.0;2018;Australian Grand Prix
53;PER;11;0 days 00:01:28.798000;2.0;False;SOFT;16.0;True;Force India;1;11.0;2018;Australian Grand Prix
54;PER;11;0 days 00:01:28.286000;2.0;True;SOFT;17.0;True;Force India;1;11.0;2018;Australian Grand Prix
55;PER;11;0 days 00:01:27.998000;2.0;True;SOFT;18.0;True;Force India;1;11.0;2018;Australian Grand Prix
56;PER;11;0 days 00:01:28.169000;2.0;False;SOFT;19.0;True;Force India;1;11.0;2018;Australian Grand Prix
57;PER;11;0 days 00:01:28.283000;2.0;False;SOFT;20.0;True;Force India;1;11.0;2018;Australian Grand Prix
58;PER;11;0 days 00:01:28.439000;2.0;False;SOFT;21.0;True;Force India;1;11.0;2018;Australian Grand Prix
59;PER;11;0 days 00:01:28.354000;2.0;False;SOFT;22.0;True;Force India;1;11.0;2018;Australian Grand Prix
60;PER;11;0 days 00:01:28.282000;2.0;False;SOFT;23.0;True;Force India;1;11.0;2018;Australian Grand Prix
61;PER;11;0 days 00:01:28.026000;2.0;False;SOFT;24.0;True;Force India;1;11.0;2018;Australian Grand Prix
62;PER;11;0 days 00:01:28.006000;2.0;False;SOFT;25.0;True;Force India;1;11.0;2018;Australian Grand Prix
63;PER;11;0 days 00:01:28.079000;2.0;False;SOFT;26.0;True;Force India;1;11.0;2018;Australian Grand Prix
64;PER;11;0 days 00:01:27.633000;2.0;True;SOFT;27.0;True;Force India;1;11.0;2018;Australian Grand Prix
65;PER;11;0 days 00:01:28.477000;2.0;False;SOFT;28.0;True;Force India;1;11.0;2018;Australian Grand Prix
66;PER;11;0 days 00:01:28.381000;2.0;False;SOFT;29.0;True;Force India;1;11.0;2018;Australian Grand Prix
67;PER;11;0 days 00:01:28.093000;2.0;False;SOFT;30.0;True;Force India;1;11.0;2018;Australian Grand Prix
68;PER;11;0 days 00:01:28.284000;2.0;False;SOFT;31.0;True;Force India;1;11.0;2018;Australian Grand Prix
69;PER;11;0 days 00:01:28.338000;2.0;False;SOFT;32.0;True;Force India;1;11.0;2018;Australian Grand Prix
70;PER;11;0 days 00:01:27.850000;2.0;False;SOFT;33.0;True;Force India;1;11.0;2018;Australian Grand Prix
71;PER;11;0 days 00:01:29.220000;2.0;False;SOFT;34.0;True;Force India;1;11.0;2018;Australian Grand Prix
72;ALO;14;0 days 00:01:41.528000;;False;nan;;True;McLaren;1;10.0;2018;Australian Grand Prix
73;ALO;14;0 days 00:01:31.565000;1.0;True;ULTRASOFT;1.0;True;McLaren;1;10.0;2018;Australian Grand Prix
74;ALO;14;0 days 00:01:31.304000;1.0;True;ULTRASOFT;2.0;True;McLaren;1;10.0;2018;Australian Grand Prix
75;ALO;14;0 days 00:01:30.551000;1.0;True;ULTRASOFT;3.0;True;McLaren;1;10.0;2018;Australian Grand Prix
76;ALO;14;0 days 00:01:31.910000;1.0;False;ULTRASOFT;4.0;True;McLaren;2;10.0;2018;Australian Grand Prix
77;ALO;14;0 days 00:01:31.731000;1.0;False;ULTRASOFT;5.0;True;McLaren;2;10.0;2018;Australian Grand Prix
78;ALO;14;0 days 00:01:31.167000;1.0;False;ULTRASOFT;6.0;True;McLaren;2;10.0;2018;Australian Grand Prix
79;ALO;14;0 days 00:01:30.926000;1.0;False;ULTRASOFT;7.0;True;McLaren;1;10.0;2018;Australian Grand Prix
80;ALO;14;0 days 00:01:30.407000;1.0;True;ULTRASOFT;8.0;True;McLaren;1;10.0;2018;Australian Grand Prix
81;ALO;14;0 days 00:01:30.985000;1.0;False;ULTRASOFT;9.0;True;McLaren;2;10.0;2018;Australian Grand Prix
82;ALO;14;0 days 00:01:30.872000;1.0;False;ULTRASOFT;10.0;True;McLaren;1;10.0;2018;Australian Grand Prix
83;ALO;14;0 days 00:01:30.492000;1.0;False;ULTRASOFT;11.0;True;McLaren;1;10.0;2018;Australian Grand Prix
84;ALO;14;0 days 00:01:30.171000;1.0;True;ULTRASOFT;12.0;True;McLaren;1;10.0;2018;Australian Grand Prix
85;ALO;14;0 days 00:01:30.069000;1.0;True;ULTRASOFT;13.0;True;McLaren;1;10.0;2018;Australian Grand Prix
86;ALO;14;0 days 00:01:30.501000;1.0;False;ULTRASOFT;14.0;True;McLaren;1;10.0;2018;Australian Grand Prix
87;ALO;14;0 days 00:01:29.985000;1.0;True;ULTRASOFT;15.0;True;McLaren;1;10.0;2018;Australian Grand Prix
88;ALO;14;0 days 00:01:30.266000;1.0;False;ULTRASOFT;16.0;True;McLaren;1;10.0;2018;Australian Grand Prix
89;ALO;14;0 days 00:01:30.182000;1.0;False;ULTRASOFT;17.0;True;McLaren;1;10.0;2018;Australian Grand Prix
90;ALO;14;0 days 00:01:29.597000;1.0;True;ULTRASOFT;18.0;True;McLaren;1;10.0;2018;Australian Grand Prix
91;ALO;14;0 days 00:01:29.617000;1.0;False;ULTRASOFT;19.0;True;McLaren;1;10.0;2018;Australian Grand Prix
92;ALO;14;0 days 00:01:29.865000;1.0;False;ULTRASOFT;20.0;True;McLaren;1;9.0;2018;Australian Grand Prix
93;ALO;14;0 days 00:01:29.626000;1.0;False;ULTRASOFT;21.0;True;McLaren;1;7.0;2018;Australian Grand Prix
94;ALO;14;0 days 00:01:28.803000;1.0;True;ULTRASOFT;22.0;True;McLaren;2;7.0;2018;Australian Grand Prix
95;ALO;14;0 days 00:01:29.177000;1.0;False;ULTRASOFT;23.0;True;McLaren;2;5.0;2018;Australian Grand Prix
96;ALO;14;0 days 00:01:29.137000;1.0;False;ULTRASOFT;24.0;True;McLaren;2;5.0;2018;Australian Grand Prix
97;ALO;14;0 days 00:02:20.530000;1.0;False;ULTRASOFT;25.0;True;McLaren;26;5.0;2018;Australian Grand Prix
98;ALO;14;0 days 00:02:10.157000;2.0;False;SOFT;1.0;True;McLaren;64;6.0;2018;Australian Grand Prix
99;ALO;14;0 days 00:02:03.009000;2.0;False;SOFT;2.0;True;McLaren;4;6.0;2018;Australian Grand Prix
100;ALO;14;0 days 00:01:49.309000;2.0;False;SOFT;3.0;True;McLaren;4;6.0;2018;Australian Grand Prix
101;ALO;14;0 days 00:01:58.259000;2.0;False;SOFT;4.0;True;McLaren;4;6.0;2018;Australian Grand Prix
102;ALO;14;0 days 00:02:12.005000;2.0;False;SOFT;5.0;True;McLaren;4;5.0;2018;Australian Grand Prix
103;ALO;14;0 days 00:01:30.188000;2.0;False;SOFT;6.0;True;McLaren;1;5.0;2018;Australian Grand Prix
104;ALO;14;0 days 00:01:29.043000;2.0;False;SOFT;7.0;True;McLaren;1;5.0;2018;Australian Grand Prix
105;ALO;14;0 days 00:01:29.205000;2.0;False;SOFT;8.0;True;McLaren;1;5.0;2018;Australian Grand Prix
106;ALO;14;0 days 00:01:28.627000;2.0;True;SOFT;9.0;True;McLaren;1;5.0;2018;Australian Grand Prix
107;ALO;14;0 days 00:01:28.380000;2.0;True;SOFT;10.0;True;McLaren;1;5.0;2018;Australian Grand Prix
108;ALO;14;0 days 00:01:28.451000;2.0;False;SOFT;11.0;True;McLaren;1;5.0;2018;Australian Grand Prix
109;ALO;14;0 days 00:01:28.404000;2.0;False;SOFT;12.0;True;McLaren;1;5.0;2018;Australian Grand Prix
110;ALO;14;0 days 00:01:28.162000;2.0;True;SOFT;13.0;True;McLaren;1;5.0;2018;Australian Grand Prix
111;ALO;14;0 days 00:01:28.279000;2.0;False;SOFT;14.0;True;McLaren;1;5.0;2018;Australian Grand Prix
112;ALO;14;0 days 00:01:28.080000;2.0;True;SOFT;15.0;True;McLaren;1;5.0;2018;Australian Grand Prix
113;ALO;14;0 days 00:01:27.936000;2.0;True;SOFT;16.0;True;McLaren;1;5.0;2018;Australian Grand Prix
114;ALO;14;0 days 00:01:28.020000;2.0;False;SOFT;17.0;True;McLaren;1;5.0;2018;Australian Grand Prix
115;ALO;14;0 days 00:01:28.096000;2.0;False;SOFT;18.0;True;McLaren;1;5.0;2018;Australian Grand Prix
116;ALO;14;0 days 00:01:28.174000;2.0;False;SOFT;19.0;True;McLaren;1;5.0;2018;Australian Grand Prix
117;ALO;14;0 days 00:01:28.206000;2.0;False;SOFT;20.0;True;McLaren;1;5.0;2018;Australian Grand Prix
118;ALO;14;0 days 00:01:27.994000;2.0;False;SOFT;21.0;True;McLaren;1;5.0;2018;Australian Grand Prix
119;ALO;14;0 days 00:01:28.425000;2.0;False;SOFT;22.0;True;McLaren;1;5.0;2018;Australian Grand Prix
120;ALO;14;0 days 00:01:27.920000;2.0;True;SOFT;23.0;True;McLaren;1;5.0;2018;Australian Grand Prix
121;ALO;14;0 days 00:01:27.677000;2.0;True;SOFT;24.0;True;McLaren;1;5.0;2018;Australian Grand Prix
122;ALO;14;0 days 00:01:27.351000;2.0;True;SOFT;25.0;True;McLaren;1;5.0;2018;Australian Grand Prix
123;ALO;14;0 days 00:01:27.546000;2.0;False;SOFT;26.0;True;McLaren;1;5.0;2018;Australian Grand Prix
124;ALO;14;0 days 00:01:27.425000;2.0;False;SOFT;27.0;True;McLaren;1;5.0;2018;Australian Grand Prix
125;ALO;14;0 days 00:01:27.120000;2.0;True;SOFT;28.0;True;McLaren;1;5.0;2018;Australian Grand Prix
126;ALO;14;0 days 00:01:27.154000;2.0;False;SOFT;29.0;True;McLaren;1;5.0;2018;Australian Grand Prix
127;ALO;14;0 days 00:01:27.282000;2.0;False;SOFT;30.0;True;McLaren;1;5.0;2018;Australian Grand Prix
128;ALO;14;0 days 00:01:26.978000;2.0;True;SOFT;31.0;True;McLaren;1;5.0;2018;Australian Grand Prix
129;ALO;14;0 days 00:01:27.343000;2.0;False;SOFT;32.0;True;McLaren;1;5.0;2018;Australian Grand Prix
130;LEC;16;0 days 00:01:45.584000;;False;nan;;True;Sauber;1;18.0;2018;Australian Grand Prix
131;LEC;16;0 days 00:01:33.775000;1.0;True;SUPERSOFT;1.0;True;Sauber;1;18.0;2018;Australian Grand Prix
132;LEC;16;0 days 00:01:32.405000;1.0;True;SUPERSOFT;2.0;True;Sauber;1;18.0;2018;Australian Grand Prix
133;LEC;16;0 days 00:01:33.128000;1.0;False;SUPERSOFT;3.0;True;Sauber;1;18.0;2018;Australian Grand Prix
134;LEC;16;0 days 00:01:32.087000;1.0;True;SUPERSOFT;4.0;True;Sauber;2;18.0;2018;Australian Grand Prix
135;LEC;16;0 days 00:01:37.515000;1.0;False;SUPERSOFT;5.0;True;Sauber;2;17.0;2018;Australian Grand Prix
136;LEC;16;0 days 00:01:32.043000;1.0;True;SUPERSOFT;6.0;True;Sauber;2;17.0;2018;Australian Grand Prix
137;LEC;16;0 days 00:01:31.859000;1.0;True;SUPERSOFT;7.0;True;Sauber;1;17.0;2018;Australian Grand Prix
138;LEC;16;0 days 00:01:31.287000;1.0;True;SUPERSOFT;8.0;True;Sauber;2;17.0;2018;Australian Grand Prix
139;LEC;16;0 days 00:01:30.977000;1.0;True;SUPERSOFT;9.0;True;Sauber;1;17.0;2018;Australian Grand Prix
140;LEC;16;0 days 00:01:31.145000;1.0;False;SUPERSOFT;10.0;True;Sauber;1;17.0;2018;Australian Grand Prix
141;LEC;16;0 days 00:01:30.892000;1.0;True;SUPERSOFT;11.0;True;Sauber;1;17.0;2018;Australian Grand Prix
142;LEC;16;0 days 00:01:30.265000;1.0;True;SUPERSOFT;12.0;True;Sauber;1;17.0;2018;Australian Grand Prix
143;LEC;16;0 days 00:01:30.949000;1.0;False;SUPERSOFT;13.0;True;Sauber;1;16.0;2018;Australian Grand Prix
144;LEC;16;0 days 00:01:30.577000;1.0;False;SUPERSOFT;14.0;True;Sauber;1;16.0;2018;Australian Grand Prix
145;LEC;16;0 days 00:01:30.314000;1.0;False;SUPERSOFT;15.0;True;Sauber;1;16.0;2018;Australian Grand Prix
146;LEC;16;0 days 00:01:30.529000;1.0;False;SUPERSOFT;16.0;True;Sauber;1;16.0;2018;Australian Grand Prix
147;LEC;16;0 days 00:01:30.107000;1.0;True;SUPERSOFT;17.0;True;Sauber;1;16.0;2018;Australian Grand Prix
148;LEC;16;0 days 00:01:30.386000;1.0;False;SUPERSOFT;18.0;True;Sauber;1;16.0;2018;Australian Grand Prix
149;LEC;16;0 days 00:01:48.767000;1.0;False;SUPERSOFT;19.0;True;Sauber;1;17.0;2018;Australian Grand Prix
150;LEC;16;0 days 00:01:34.359000;2.0;False;SOFT;1.0;True;Sauber;1;17.0;2018;Australian Grand Prix
151;LEC;16;0 days 00:01:33.591000;2.0;False;SOFT;2.0;True;Sauber;1;16.0;2018;Australian Grand Prix
152;LEC;16;0 days 00:01:29.968000;2.0;True;SOFT;3.0;True;Sauber;2;15.0;2018;Australian Grand Prix
153;LEC;16;0 days 00:01:29.323000;2.0;True;SOFT;4.0;True;Sauber;2;15.0;2018;Australian Grand Prix
154;LEC;16;0 days 00:01:51.623000;2.0;False;SOFT;5.0;True;Sauber;26;14.0;2018;Australian Grand Prix
155;LEC;16;0 days 00:02:03.322000;2.0;False;SOFT;6.0;True;Sauber;6;14.0;2018;Australian Grand Prix
156;LEC;16;0 days 00:02:19.646000;2.0;False;SOFT;7.0;True;Sauber;64;14.0;2018;Australian Grand Prix
157;LEC;16;0 days 00:02:09.670000;3.0;False;ULTRASOFT;1.0;True;Sauber;4;14.0;2018;Australian Grand Prix
158;LEC;16;0 days 00:01:35.511000;3.0;False;ULTRASOFT;2.0;True;Sauber;4;14.0;2018;Australian Grand Prix
159;LEC;16;0 days 00:01:32.591000;3.0;False;ULTRASOFT;3.0;True;Sauber;4;14.0;2018;Australian Grand Prix
160;LEC;16;0 days 00:01:42.931000;3.0;False;ULTRASOFT;4.0;True;Sauber;4;14.0;2018;Australian Grand Prix
161;LEC;16;0 days 00:01:32.471000;3.0;False;ULTRASOFT;5.0;True;Sauber;1;13.0;2018;Australian Grand Prix
162;LEC;16;0 days 00:01:30.999000;3.0;False;ULTRASOFT;6.0;True;Sauber;1;13.0;2018;Australian Grand Prix
163;LEC;16;0 days 00:01:30.101000;3.0;False;ULTRASOFT;7.0;True;Sauber;1;13.0;2018;Australian Grand Prix
164;LEC;16;0 days 00:01:29.902000;3.0;False;ULTRASOFT;8.0;True;Sauber;1;13.0;2018;Australian Grand Prix
165;LEC;16;0 days 00:01:29.899000;3.0;False;ULTRASOFT;9.0;True;Sauber;1;13.0;2018;Australian Grand Prix
166;LEC;16;0 days 00:01:29.947000;3.0;False;ULTRASOFT;10.0;True;Sauber;1;13.0;2018;Australian Grand Prix
167;LEC;16;0 days 00:01:29.508000;3.0;False;ULTRASOFT;11.0;True;Sauber;1;13.0;2018;Australian Grand Prix
168;LEC;16;0 days 00:01:29.481000;3.0;False;ULTRASOFT;12.0;True;Sauber;1;13.0;2018;Australian Grand Prix
169;LEC;16;0 days 00:01:30.176000;3.0;False;ULTRASOFT;13.0;True;Sauber;1;13.0;2018;Australian Grand Prix
170;LEC;16;0 days 00:01:30.081000;3.0;False;ULTRASOFT;14.0;True;Sauber;1;13.0;2018;Australian Grand Prix
171;LEC;16;0 days 00:01:29.411000;3.0;False;ULTRASOFT;15.0;True;Sauber;1;13.0;2018;Australian Grand Prix
172;LEC;16;0 days 00:01:29.293000;3.0;True;ULTRASOFT;16.0;True;Sauber;1;13.0;2018;Australian Grand Prix
173;LEC;16;0 days 00:01:29.575000;3.0;False;ULTRASOFT;17.0;True;Sauber;1;13.0;2018;Australian Grand Prix
174;LEC;16;0 days 00:01:29.687000;3.0;False;ULTRASOFT;18.0;True;Sauber;1;13.0;2018;Australian Grand Prix
175;LEC;16;0 days 00:01:29.720000;3.0;False;ULTRASOFT;19.0;True;Sauber;1;13.0;2018;Australian Grand Prix
176;LEC;16;0 days 00:01:29.168000;3.0;True;ULTRASOFT;20.0;True;Sauber;1;13.0;2018;Australian Grand Prix
177;LEC;16;0 days 00:01:28.971000;3.0;True;ULTRASOFT;21.0;True;Sauber;1;13.0;2018;Australian Grand Prix
178;LEC;16;0 days 00:01:29.841000;3.0;False;ULTRASOFT;22.0;True;Sauber;1;13.0;2018;Australian Grand Prix
179;LEC;16;0 days 00:01:29.907000;3.0;False;ULTRASOFT;23.0;True;Sauber;1;13.0;2018;Australian Grand Prix
180;LEC;16;0 days 00:01:29.155000;3.0;False;ULTRASOFT;24.0;True;Sauber;1;13.0;2018;Australian Grand Prix
181;LEC;16;0 days 00:01:29.324000;3.0;False;ULTRASOFT;25.0;True;Sauber;1;13.0;2018;Australian Grand Prix
182;LEC;16;0 days 00:01:29.607000;3.0;False;ULTRASOFT;26.0;True;Sauber;1;13.0;2018;Australian Grand Prix
183;LEC;16;0 days 00:01:28.985000;3.0;False;ULTRASOFT;27.0;True;Sauber;1;13.0;2018;Australian Grand Prix
184;LEC;16;0 days 00:01:29.003000;3.0;False;ULTRASOFT;28.0;True;Sauber;1;13.0;2018;Australian Grand Prix
185;LEC;16;0 days 00:01:28.759000;3.0;True;ULTRASOFT;29.0;True;Sauber;1;13.0;2018;Australian Grand Prix
186;LEC;16;0 days 00:01:29.001000;3.0;False;ULTRASOFT;30.0;True;Sauber;1;13.0;2018;Australian Grand Prix
187;LEC;16;0 days 00:01:29.944000;3.0;False;ULTRASOFT;31.0;True;Sauber;1;13.0;2018;Australian Grand Prix
188;STR;18;0 days 00:01:43.434000;;False;nan;;True;Williams;1;14.0;2018;Australian Grand Prix
189;STR;18;0 days 00:01:33.137000;1.0;True;SUPERSOFT;1.0;True;Williams;1;14.0;2018;Australian Grand Prix
190;STR;18;0 days 00:01:32.654000;1.0;True;SUPERSOFT;2.0;True;Williams;1;14.0;2018;Australian Grand Prix
191;STR;18;0 days 00:01:32.962000;1.0;False;SUPERSOFT;3.0;True;Williams;1;15.0;2018;Australian Grand Prix
192;STR;18;0 days 00:01:32.273000;1.0;True;SUPERSOFT;4.0;True;Williams;2;15.0;2018;Australian Grand Prix
193;STR;18;0 days 00:01:32.517000;1.0;False;SUPERSOFT;5.0;True;Williams;2;15.0;2018;Australian Grand Prix
194;STR;18;0 days 00:01:31.978000;1.0;True;SUPERSOFT;6.0;True;Williams;2;15.0;2018;Australian Grand Prix
195;STR;18;0 days 00:01:31.658000;1.0;True;SUPERSOFT;7.0;True;Williams;1;15.0;2018;Australian Grand Prix
196;STR;18;0 days 00:01:31.402000;1.0;True;SUPERSOFT;8.0;True;Williams;2;15.0;2018;Australian Grand Prix
197;STR;18;0 days 00:01:31.088000;1.0;True;SUPERSOFT;9.0;True;Williams;1;15.0;2018;Australian Grand Prix
198;STR;18;0 days 00:01:31.119000;1.0;False;SUPERSOFT;10.0;True;Williams;1;15.0;2018;Australian Grand Prix
199;STR;18;0 days 00:01:31.798000;1.0;False;SUPERSOFT;11.0;True;Williams;1;15.0;2018;Australian Grand Prix
200;STR;18;0 days 00:01:30.928000;1.0;True;SUPERSOFT;12.0;True;Williams;1;15.0;2018;Australian Grand Prix
201;STR;18;0 days 00:01:30.834000;1.0;True;SUPERSOFT;13.0;True;Williams;1;15.0;2018;Australian Grand Prix
202;STR;18;0 days 00:01:31.321000;1.0;False;SUPERSOFT;14.0;True;Williams;1;15.0;2018;Australian Grand Prix
203;STR;18;0 days 00:01:31.349000;1.0;False;SUPERSOFT;15.0;True;Williams;1;15.0;2018;Australian Grand Prix
204;STR;18;0 days 00:01:31.730000;1.0;False;SUPERSOFT;16.0;True;Williams;1;15.0;2018;Australian Grand Prix
205;STR;18;0 days 00:01:31.254000;1.0;False;SUPERSOFT;17.0;True;Williams;1;15.0;2018;Australian Grand Prix
206;STR;18;0 days 00:01:30.827000;1.0;True;SUPERSOFT;18.0;True;Williams;1;15.0;2018;Australian Grand Prix
207;STR;18;0 days 00:01:31.010000;1.0;False;SUPERSOFT;19.0;True;Williams;1;15.0;2018;Australian Grand Prix
208;STR;18;0 days 00:01:30.987000;1.0;False;SUPERSOFT;20.0;True;Williams;1;15.0;2018;Australian Grand Prix
209;STR;18;0 days 00:01:31.016000;1.0;False;SUPERSOFT;21.0;True;Williams;1;14.0;2018;Australian Grand Prix
210;STR;18;0 days 00:01:30.969000;1.0;False;SUPERSOFT;22.0;True;Williams;2;12.0;2018;Australian Grand Prix
211;STR;18;0 days 00:01:30.955000;1.0;False;SUPERSOFT;23.0;True;Williams;2;11.0;2018;Australian Grand Prix
212;STR;18;0 days 00:02:00.771000;1.0;False;SUPERSOFT;24.0;True;Williams;26;13.0;2018;Australian Grand Prix
213;STR;18;0 days 00:02:08.343000;2.0;False;SOFT;1.0;True;Williams;6;13.0;2018;Australian Grand Prix
214;STR;18;0 days 00:02:02.853000;2.0;False;SOFT;2.0;True;Williams;64;13.0;2018;Australian Grand Prix
215;STR;18;0 days 00:02:03.853000;2.0;False;SOFT;3.0;True;Williams;4;13.0;2018;Australian Grand Prix
216;STR;18;0 days 00:01:52.536000;2.0;False;SOFT;4.0;True;Williams;4;13.0;2018;Australian Grand Prix
