;Driver;DriverNumber;LapTime;Stint;IsPersonalBest;Compound;TyreLife;FreshTyre;Team;TrackStatus;Position;Year;EventName
37;VER;1;0 days 00:01:36.898000;3.0;False;MEDIUM;8.0;True;Red Bull Racing;1;2.0;2022;Bahrain Grand Prix
38;VER;1;0 days 00:01:37.255000;3.0;False;MEDIUM;9.0;True;Red Bull Racing;1;2.0;2022;Bahrain Grand Prix
39;VER;1;0 days 00:01:37.308000;3.0;False;MEDIUM;10.0;True;Red Bull Racing;1;2.0;2022;Bahrain Grand Prix
40;VER;1;0 days 00:01:37.284000;3.0;False;MEDIUM;11.0;True;Red Bull Racing;1;2.0;2022;Bahrain Grand Prix
41;VER;1;0 days 00:01:37.855000;3.0;False;MEDIUM;12.0;True;Red Bull Racing;1;2.0;2022;Bahrain Grand Prix
42;VER;1;0 days 00:01:39.787000;3.0;False;MEDIUM;13.0;True;Red Bull Racing;1;2.0;2022;Bahrain Grand Prix
43;VER;1;0 days 00:01:57.242000;4.0;False;SOFT;4.0;False;Red Bull Racing;1;3.0;2022;Bahrain Grand Prix
44;VER;1;0 days 00:01:35.747000;4.0;True;SOFT;5.0;False;Red Bull Racing;1;2.0;2022;Bahrain Grand Prix
45;VER;1;0 days 00:02:09.941000;4.0;False;SOFT;6.0;False;Red Bull Racing;64;2.0;2022;Bahrain Grand Prix
46;VER;1;0 days 00:02:14.782000;4.0;False;SOFT;7.0;False;Red Bull Racing;4;2.0;2022;Bahrain Grand Prix
47;VER;1;;4.0;False;SOFT;8.0;False;Red Bull Racing;4;2.0;2022;Bahrain Grand Prix
48;VER;1;0 days 00:02:25.374000;4.0;False;SOFT;9.0;False;Red Bull Racing;4;2.0;2022;Bahrain Grand Prix
49;VER;1;0 days 00:02:24.508000;4.0;False;SOFT;10.0;False;Red Bull Racing;4;2.0;2022;Bahrain Grand Prix
50;VER;1;0 days 00:01:35.440000;4.0;True;SOFT;11.0;False;Red Bull Racing;1;2.0;2022;Bahrain Grand Prix
51;VER;1;0 days 00:01:35.462000;4.0;False;SOFT;12.0;False;Red Bull Racing;1;2.0;2022;Bahrain Grand Prix
52;VER;1;0 days 00:01:35.927000;4.0;False;SOFT;13.0;False;Red Bull Racing;1;2.0;2022;Bahrain Grand Prix
53;VER;1;0 days 00:02:04.094000;4.0;False;SOFT;14.0;False;Red Bull Racing;1;13.0;2022;Bahrain Grand Prix
54;GAS;10;0 days 00:01:44.270000;1.0;False;SOFT;4.0;False;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
55;GAS;10;0 days 00:01:40.169000;1.0;True;SOFT;5.0;False;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
56;GAS;10;0 days 00:01:39.968000;1.0;True;SOFT;6.0;False;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
57;GAS;10;0 days 00:01:40.158000;1.0;False;SOFT;7.0;False;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
58;GAS;10;0 days 00:01:40.249000;1.0;False;SOFT;8.0;False;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
59;GAS;10;0 days 00:01:40.474000;1.0;False;SOFT;9.0;False;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
60;GAS;10;0 days 00:01:40.433000;1.0;False;SOFT;10.0;False;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
61;GAS;10;0 days 00:01:40.684000;1.0;False;SOFT;11.0;False;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
62;GAS;10;0 days 00:01:40.844000;1.0;False;SOFT;12.0;False;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
63;GAS;10;0 days 00:01:40.981000;1.0;False;SOFT;13.0;False;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
64;GAS;10;0 days 00:01:41.089000;1.0;False;SOFT;14.0;False;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
65;GAS;10;0 days 00:01:41.347000;1.0;False;SOFT;15.0;False;AlphaTauri;1;7.0;2022;Bahrain Grand Prix
66;GAS;10;0 days 00:01:41.256000;1.0;False;SOFT;16.0;False;AlphaTauri;1;7.0;2022;Bahrain Grand Prix
67;GAS;10;0 days 00:01:44.005000;1.0;False;SOFT;17.0;False;AlphaTauri;2;7.0;2022;Bahrain Grand Prix
68;GAS;10;0 days 00:02:01.397000;2.0;False;MEDIUM;1.0;True;AlphaTauri;1;12.0;2022;Bahrain Grand Prix
69;GAS;10;0 days 00:01:38.705000;2.0;True;MEDIUM;2.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
70;GAS;10;0 days 00:01:38.868000;2.0;False;MEDIUM;3.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
71;GAS;10;0 days 00:01:38.888000;2.0;False;MEDIUM;4.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
72;GAS;10;0 days 00:01:39.416000;2.0;False;MEDIUM;5.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
73;GAS;10;0 days 00:01:39.134000;2.0;False;MEDIUM;6.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
74;GAS;10;0 days 00:01:39.083000;2.0;False;MEDIUM;7.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
75;GAS;10;0 days 00:01:39.152000;2.0;False;MEDIUM;8.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
76;GAS;10;0 days 00:01:39.310000;2.0;False;MEDIUM;9.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
77;GAS;10;0 days 00:01:39.363000;2.0;False;MEDIUM;10.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
78;GAS;10;0 days 00:01:39.485000;2.0;False;MEDIUM;11.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
79;GAS;10;0 days 00:01:39.513000;2.0;False;MEDIUM;12.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
80;GAS;10;0 days 00:01:39.919000;2.0;False;MEDIUM;13.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
81;GAS;10;0 days 00:01:39.665000;2.0;False;MEDIUM;14.0;True;AlphaTauri;1;7.0;2022;Bahrain Grand Prix
82;GAS;10;0 days 00:01:39.677000;2.0;False;MEDIUM;15.0;True;AlphaTauri;1;7.0;2022;Bahrain Grand Prix
83;GAS;10;0 days 00:01:39.800000;2.0;False;MEDIUM;16.0;True;AlphaTauri;1;7.0;2022;Bahrain Grand Prix
84;GAS;10;0 days 00:01:40.874000;2.0;False;MEDIUM;17.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
85;GAS;10;0 days 00:01:42.305000;2.0;False;MEDIUM;18.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
86;GAS;10;0 days 00:02:00.808000;3.0;False;HARD;1.0;True;AlphaTauri;1;10.0;2022;Bahrain Grand Prix
87;GAS;10;0 days 00:01:37.324000;3.0;True;HARD;2.0;True;AlphaTauri;1;10.0;2022;Bahrain Grand Prix
88;GAS;10;0 days 00:01:37.540000;3.0;False;HARD;3.0;True;AlphaTauri;1;9.0;2022;Bahrain Grand Prix
89;GAS;10;0 days 00:01:39.827000;3.0;False;HARD;4.0;True;AlphaTauri;1;10.0;2022;Bahrain Grand Prix
90;GAS;10;0 days 00:01:39.596000;3.0;False;HARD;5.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
91;GAS;10;0 days 00:01:38.221000;3.0;False;HARD;6.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
92;GAS;10;0 days 00:01:38.552000;3.0;False;HARD;7.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
93;GAS;10;0 days 00:01:38.204000;3.0;False;HARD;8.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
94;GAS;10;0 days 00:01:38.301000;3.0;False;HARD;9.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
95;GAS;10;0 days 00:01:38.329000;3.0;False;HARD;10.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
96;GAS;10;0 days 00:01:38.478000;3.0;False;HARD;11.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
97;GAS;10;0 days 00:01:38.704000;3.0;False;HARD;12.0;True;AlphaTauri;1;8.0;2022;Bahrain Grand Prix
98;GAS;10;;3.0;;HARD;13.0;True;AlphaTauri;;;2022;Bahrain Grand Prix
99;PER;11;0 days 00:01:42.993000;1.0;False;SOFT;4.0;False;Red Bull Racing;1;6.0;2022;Bahrain Grand Prix
100;PER;11;0 days 00:01:39.092000;1.0;True;SOFT;5.0;False;Red Bull Racing;1;6.0;2022;Bahrain Grand Prix
101;PER;11;0 days 00:01:39.473000;1.0;False;SOFT;6.0;False;Red Bull Racing;1;5.0;2022;Bahrain Grand Prix
102;PER;11;0 days 00:01:38.741000;1.0;True;SOFT;7.0;False;Red Bull Racing;1;5.0;2022;Bahrain Grand Prix
103;PER;11;0 days 00:01:38.861000;1.0;False;SOFT;8.0;False;Red Bull Racing;1;5.0;2022;Bahrain Grand Prix
104;PER;11;0 days 00:01:39.218000;1.0;False;SOFT;9.0;False;Red Bull Racing;1;5.0;2022;Bahrain Grand Prix
105;PER;11;0 days 00:01:39.264000;1.0;False;SOFT;10.0;False;Red Bull Racing;1;5.0;2022;Bahrain Grand Prix
106;PER;11;0 days 00:01:39.825000;1.0;False;SOFT;11.0;False;Red Bull Racing;1;5.0;2022;Bahrain Grand Prix
107;PER;11;0 days 00:01:40.215000;1.0;False;SOFT;12.0;False;Red Bull Racing;1;5.0;2022;Bahrain Grand Prix
108;PER;11;0 days 00:01:39.806000;1.0;False;SOFT;13.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
109;PER;11;0 days 00:01:39.931000;1.0;False;SOFT;14.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
110;PER;11;0 days 00:01:39.754000;1.0;False;SOFT;15.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
111;PER;11;0 days 00:01:39.992000;1.0;False;SOFT;16.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
112;PER;11;0 days 00:01:40.035000;1.0;False;SOFT;17.0;False;Red Bull Racing;2;3.0;2022;Bahrain Grand Prix
113;PER;11;0 days 00:01:42.445000;1.0;False;SOFT;18.0;False;Red Bull Racing;2;2.0;2022;Bahrain Grand Prix
114;PER;11;0 days 00:01:58.858000;2.0;False;MEDIUM;1.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
115;PER;11;0 days 00:01:36.634000;2.0;True;MEDIUM;2.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
116;PER;11;0 days 00:01:36.852000;2.0;False;MEDIUM;3.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
117;PER;11;0 days 00:01:37.214000;2.0;False;MEDIUM;4.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
118;PER;11;0 days 00:01:37.532000;2.0;False;MEDIUM;5.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
119;PER;11;0 days 00:01:37.629000;2.0;False;MEDIUM;6.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
120;PER;11;0 days 00:01:37.862000;2.0;False;MEDIUM;7.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
121;PER;11;0 days 00:01:37.960000;2.0;False;MEDIUM;8.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
122;PER;11;0 days 00:01:38.155000;2.0;False;MEDIUM;9.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
123;PER;11;0 days 00:01:38.419000;2.0;False;MEDIUM;10.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
124;PER;11;0 days 00:01:38.693000;2.0;False;MEDIUM;11.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
125;PER;11;0 days 00:01:38.563000;2.0;False;MEDIUM;12.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
126;PER;11;0 days 00:01:38.697000;2.0;False;MEDIUM;13.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
127;PER;11;0 days 00:01:38.990000;2.0;False;MEDIUM;14.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
128;PER;11;0 days 00:01:38.879000;2.0;False;MEDIUM;15.0;True;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
129;PER;11;0 days 00:01:39.292000;2.0;False;MEDIUM;16.0;True;Red Bull Racing;1;3.0;2022;Bahrain Grand Prix
130;PER;11;0 days 00:01:39.222000;2.0;False;MEDIUM;17.0;True;Red Bull Racing;1;2.0;2022;Bahrain Grand Prix
131;PER;11;0 days 00:01:41.868000;2.0;False;MEDIUM;18.0;True;Red Bull Racing;1;2.0;2022;Bahrain Grand Prix
132;PER;11;0 days 00:01:57.056000;3.0;False;SOFT;4.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
133;PER;11;0 days 00:01:36.302000;3.0;True;SOFT;5.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
134;PER;11;0 days 00:01:36.511000;3.0;False;SOFT;6.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
135;PER;11;0 days 00:01:37.119000;3.0;False;SOFT;7.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
136;PER;11;0 days 00:01:36.755000;3.0;False;SOFT;8.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
137;PER;11;0 days 00:01:36.987000;3.0;False;SOFT;9.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
138;PER;11;0 days 00:01:37.178000;3.0;False;SOFT;10.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
139;PER;11;0 days 00:01:37.639000;3.0;False;SOFT;11.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
140;PER;11;0 days 00:01:37.255000;3.0;False;SOFT;12.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
141;PER;11;0 days 00:01:40.228000;3.0;False;SOFT;13.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
142;PER;11;0 days 00:01:56.521000;4.0;False;SOFT;4.0;False;Red Bull Racing;1;5.0;2022;Bahrain Grand Prix
143;PER;11;0 days 00:01:43.562000;4.0;False;SOFT;5.0;False;Red Bull Racing;6;4.0;2022;Bahrain Grand Prix
144;PER;11;0 days 00:02:08.400000;4.0;False;SOFT;6.0;False;Red Bull Racing;64;4.0;2022;Bahrain Grand Prix
145;PER;11;0 days 00:02:12.050000;4.0;False;SOFT;7.0;False;Red Bull Racing;4;4.0;2022;Bahrain Grand Prix
146;PER;11;0 days 00:02:16.085000;4.0;False;SOFT;8.0;False;Red Bull Racing;4;4.0;2022;Bahrain Grand Prix
147;PER;11;0 days 00:02:25.098000;4.0;False;SOFT;9.0;False;Red Bull Racing;4;4.0;2022;Bahrain Grand Prix
148;PER;11;0 days 00:02:21.747000;4.0;False;SOFT;10.0;False;Red Bull Racing;4;4.0;2022;Bahrain Grand Prix
149;PER;11;0 days 00:01:36.389000;4.0;False;SOFT;11.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
150;PER;11;0 days 00:01:36.089000;4.0;True;SOFT;12.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
151;PER;11;0 days 00:01:36.113000;4.0;False;SOFT;13.0;False;Red Bull Racing;1;4.0;2022;Bahrain Grand Prix
152;PER;11;0 days 00:01:36.755000;4.0;False;SOFT;14.0;False;Red Bull Racing;1;3.0;2022;Bahrain Grand Prix
153;PER;11;0 days 00:01:36.436000;4.0;False;SOFT;15.0;False;Red Bull Racing;1;3.0;2022;Bahrain Grand Prix
154;PER;11;0 days 00:01:36.286000;4.0;False;SOFT;16.0;False;Red Bull Racing;1;3.0;2022;Bahrain Grand Prix
155;PER;11;;4.0;;SOFT;17.0;False;Red Bull Racing;;;2022;Bahrain Grand Prix
156;ALO;14;0 days 00:01:45.174000;1.0;False;SOFT;4.0;False;Alpine;1;9.0;2022;Bahrain Grand Prix
157;ALO;14;0 days 00:01:40.412000;1.0;True;SOFT;5.0;False;Alpine;1;9.0;2022;Bahrain Grand Prix
158;ALO;14;0 days 00:01:40.226000;1.0;True;SOFT;6.0;False;Alpine;1;9.0;2022;Bahrain Grand Prix
159;ALO;14;0 days 00:01:40.097000;1.0;True;SOFT;7.0;False;Alpine;1;9.0;2022;Bahrain Grand Prix
160;ALO;14;0 days 00:01:40.465000;1.0;False;SOFT;8.0;False;Alpine;1;9.0;2022;Bahrain Grand Prix
161;ALO;14;0 days 00:01:40.658000;1.0;False;SOFT;9.0;False;Alpine;1;9.0;2022;Bahrain Grand Prix
162;ALO;14;0 days 00:01:40.823000;1.0;False;SOFT;10.0;False;Alpine;1;9.0;2022;Bahrain Grand Prix
163;ALO;14;0 days 00:01:42.371000;1.0;False;SOFT;11.0;False;Alpine;1;10.0;2022;Bahrain Grand Prix
164;ALO;14;0 days 00:01:41.448000;1.0;False;SOFT;12.0;False;Alpine;1;10.0;2022;Bahrain Grand Prix
165;ALO;14;0 days 00:01:41.873000;1.0;False;SOFT;13.0;False;Alpine;1;10.0;2022;Bahrain Grand Prix
166;ALO;14;0 days 00:01:44.265000;1.0;False;SOFT;14.0;False;Alpine;1;11.0;2022;Bahrain Grand Prix
167;ALO;14;0 days 00:02:00.053000;2.0;False;MEDIUM;1.0;True;Alpine;1;20.0;2022;Bahrain Grand Prix
168;ALO;14;0 days 00:01:39.050000;2.0;True;MEDIUM;2.0;True;Alpine;1;17.0;2022;Bahrain Grand Prix
169;ALO;14;0 days 00:01:39.704000;2.0;False;MEDIUM;3.0;True;Alpine;2;14.0;2022;Bahrain Grand Prix
170;ALO;14;0 days 00:01:40.256000;2.0;False;MEDIUM;4.0;True;Alpine;1;11.0;2022;Bahrain Grand Prix
171;ALO;14;0 days 00:01:40.572000;2.0;False;MEDIUM;5.0;True;Alpine;1;9.0;2022;Bahrain Grand Prix
172;ALO;14;0 days 00:01:39.434000;2.0;False;MEDIUM;6.0;True;Alpine;1;9.0;2022;Bahrain Grand Prix
173;ALO;14;0 days 00:01:39.809000;2.0;False;MEDIUM;7.0;True;Alpine;1;9.0;2022;Bahrain Grand Prix
174;ALO;14;0 days 00:01:39.785000;2.0;False;MEDIUM;8.0;True;Alpine;1;9.0;2022;Bahrain Grand Prix
175;ALO;14;0 days 00:01:39.874000;2.0;False;MEDIUM;9.0;True;Alpine;1;9.0;2022;Bahrain Grand Prix
176;ALO;14;0 days 00:01:40.087000;2.0;False;MEDIUM;10.0;True;Alpine;1;9.0;2022;Bahrain Grand Prix
177;ALO;14;0 days 00:01:40.504000;2.0;False;MEDIUM;11.0;True;Alpine;1;9.0;2022;Bahrain Grand Prix
178;ALO;14;0 days 00:01:39.922000;2.0;False;MEDIUM;12.0;True;Alpine;1;9.0;2022;Bahrain Grand Prix
179;ALO;14;0 days 00:01:40.496000;2.0;False;MEDIUM;13.0;True;Alpine;1;9.0;2022;Bahrain Grand Prix
180;ALO;14;0 days 00:01:42.836000;2.0;False;MEDIUM;14.0;True;Alpine;1;10.0;2022;Bahrain Grand Prix
181;ALO;14;0 days 00:02:00.922000;3.0;False;HARD;1.0;True;Alpine;1;14.0;2022;Bahrain Grand Prix
182;ALO;14;0 days 00:01:37.995000;3.0;True;HARD;2.0;True;Alpine;1;14.0;2022;Bahrain Grand Prix
183;ALO;14;0 days 00:01:38.908000;3.0;False;HARD;3.0;True;Alpine;1;14.0;2022;Bahrain Grand Prix
184;ALO;14;0 days 00:01:38.680000;3.0;False;HARD;4.0;True;Alpine;1;14.0;2022;Bahrain Grand Prix
185;ALO;14;0 days 00:01:38.626000;3.0;False;HARD;5.0;True;Alpine;1;12.0;2022;Bahrain Grand Prix
186;ALO;14;0 days 00:01:38.958000;3.0;False;HARD;6.0;True;Alpine;1;11.0;2022;Bahrain Grand Prix
187;ALO;14;0 days 00:01:39.153000;3.0;False;HARD;7.0;True;Alpine;1;11.0;2022;Bahrain Grand Prix
188;ALO;14;0 days 00:01:39.686000;3.0;False;HARD;8.0;True;Alpine;1;11.0;2022;Bahrain Grand Prix
189;ALO;14;0 days 00:01:39.208000;3.0;False;HARD;9.0;True;Alpine;1;11.0;2022;Bahrain Grand Prix
190;ALO;14;0 days 00:01:39.214000;3.0;False;HARD;10.0;True;Alpine;1;11.0;2022;Bahrain Grand Prix
191;ALO;14;0 days 00:01:39.389000;3.0;False;HARD;11.0;True;Alpine;1;11.0;2022;Bahrain Grand Prix
192;ALO;14;0 days 00:01:39.426000;3.0;False;HARD;12.0;True;Alpine;1;10.0;2022;Bahrain Grand Prix
193;ALO;14;0 days 00:01:40.034000;3.0;False;HARD;13.0;True;Alpine;1;10.0;2022;Bahrain Grand Prix
194;ALO;14;0 days 00:01:40.009000;3.0;False;HARD;14.0;True;Alpine;1;10.0;2022;Bahrain Grand Prix
195;ALO;14;0 days 00:01:40.295000;3.0;False;HARD;15.0;True;Alpine;1;11.0;2022;Bahrain Grand Prix
196;ALO;14;0 days 00:01:39.854000;3.0;False;HARD;16.0;True;Alpine;1;11.0;2022;Bahrain Grand Prix
197;ALO;14;0 days 00:01:42.925000;3.0;False;HARD;17.0;True;Alpine;1;12.0;2022;Bahrain Grand Prix
198;ALO;14;0 days 00:01:57.366000;4.0;False;SOFT;1.0;True;Alpine;1;14.0;2022;Bahrain Grand Prix
199;ALO;14;0 days 00:01:36.733000;4.0;True;SOFT;2.0;True;Alpine;1;14.0;2022;Bahrain Grand Prix
200;ALO;14;0 days 00:02:07.867000;4.0;False;SOFT;3.0;True;Alpine;64;13.0;2022;Bahrain Grand Prix
201;ALO;14;0 days 00:02:10.714000;4.0;False;SOFT;4.0;True;Alpine;4;12.0;2022;Bahrain Grand Prix
202;ALO;14;0 days 00:01:51.463000;4.0;False;SOFT;5.0;True;Alpine;4;12.0;2022;Bahrain Grand Prix
203;ALO;14;0 days 00:01:45.574000;4.0;False;SOFT;6.0;True;Alpine;4;12.0;2022;Bahrain Grand Prix
204;ALO;14;0 days 00:01:53.977000;4.0;False;SOFT;7.0;True;Alpine;4;12.0;2022;Bahrain Grand Prix
205;ALO;14;0 days 00:02:13.261000;4.0;False;SOFT;8.0;True;Alpine;4;12.0;2022;Bahrain Grand Prix
206;ALO;14;0 days 00:01:39.006000;4.0;False;SOFT;9.0;True;Alpine;1;11.0;2022;Bahrain Grand Prix
207;ALO;14;0 days 00:01:37.538000;4.0;False;SOFT;10.0;True;Alpine;1;11.0;2022;Bahrain Grand Prix
